timestamp_iso,timestamp_epoch,symbol,price,tape_source
2026-03-06T17:52:08Z,1772819528,BTC,67907.63000000,BINANCE_SPOT
2026-03-06T17:52:08Z,1772819528,SOL,84.07000000,BINANCE_SPOT
2026-03-06T17:52:11Z,1772819531,ETH,1963.40000000,BINANCE_SPOT
2026-03-06T17:52:11Z,1772819531,XRP,1.34910000,BINANCE_SPOT
2026-03-06T17:52:11Z,1772819531,BTC,67906.50000000,BINANCE_SPOT
2026-03-06T17:52:11Z,1772819531,SOL,84.07000000,BINANCE_SPOT
2026-03-06T17:52:13Z,1772819533,ETH,1963.32000000,BINANCE_SPOT
2026-03-06T17:52:13Z,1772819533,XRP,1.34910000,BINANCE_SPOT
2026-03-06T17:52:13Z,1772819533,BTC,67904.20000000,BINANCE_SPOT
2026-03-06T17:52:13Z,1772819533,SOL,84.09000000,BINANCE_SPOT
2026-03-06T17:52:15Z,1772819535,ETH,1963.14000000,BINANCE_SPOT
2026-03-06T17:52:15Z,1772819535,XRP,1.34920000,BINANCE_SPOT
2026-03-06T17:52:15Z,1772819535,BTC,67904.20000000,BINANCE_SPOT
2026-03-06T17:52:15Z,1772819535,SOL,84.08000000,BINANCE_SPOT
2026-03-06T17:52:17Z,1772819537,ETH,1963.02000000,BINANCE_SPOT
2026-03-06T17:52:17Z,1772819537,XRP,1.34910000,BINANCE_SPOT
2026-03-06T17:52:17Z,1772819537,BTC,67910.15000000,BINANCE_SPOT
2026-03-06T17:52:17Z,1772819537,SOL,84.08000000,BINANCE_SPOT
2026-03-06T17:52:20Z,1772819540,ETH,1963.85000000,BINANCE_SPOT
2026-03-06T17:52:20Z,1772819540,XRP,1.34950000,BINANCE_SPOT
2026-03-06T17:52:20Z,1772819540,BTC,67928.53000000,BINANCE_SPOT
2026-03-06T17:52:20Z,1772819540,SOL,84.09000000,BINANCE_SPOT
2026-03-06T17:52:22Z,1772819542,ETH,1963.99000000,BINANCE_SPOT
2026-03-06T17:52:22Z,1772819542,XRP,1.34950000,BINANCE_SPOT
2026-03-06T17:52:22Z,1772819542,BTC,67940.81000000,BINANCE_SPOT
2026-03-06T17:52:22Z,1772819542,SOL,84.11000000,BINANCE_SPOT
2026-03-06T17:52:25Z,1772819545,ETH,1963.99000000,BINANCE_SPOT
2026-03-06T17:52:25Z,1772819545,XRP,1.34940000,BINANCE_SPOT
2026-03-06T17:52:25Z,1772819545,BTC,67940.82000000,BINANCE_SPOT
2026-03-06T17:52:25Z,1772819545,SOL,84.11000000,BINANCE_SPOT
2026-03-06T17:52:27Z,1772819547,ETH,1963.76000000,BINANCE_SPOT
2026-03-06T17:52:27Z,1772819547,XRP,1.34920000,BINANCE_SPOT
